"object_id","term_taxonomy_id","term_order"
"32108","1","0"
"33503","80357","0"
"32101","120","0"
"32101","31","0"
"32101","943","0"
"32105","1","0"
"33503","80353","0"
"33503","80354","0"
"33503","80352","0"
"33503","1","0"
"33503","80356","0"
"32101","1","0"
"33503","80355","0"
"28307","7","0"
"47857","127775","0"
"42650","8","0"
"46351","1","0"
"44370","551","0"
"30292","1","0"
"40934","17","0"
"48166","1","0"
"48162","572","0"
"48164","37","0"
"48164","61866","0"
"54100","152944","0"
"54100","152942","0"
"54100","88903","0"
"54100","3868","0"
"54965","153537","0"
"54100","2026","0"
"28464","227","0"
"28422","39","0"
"28464","47406","0"
"28464","31","0"
"28473","46161","0"
"28464","39","0"
"28464","5","0"
"28471","21","0"
"28471","11","0"
"28471","115","0"
"28471","46158","0"
"28473","115","0"
"45282","88961","0"
"45345","108539","0"
"45345","112553","0"
"28471","1","0"
"54173","152","0"
"52713","1160","0"
"54011","141691","0"
"54011","141689","0"
"54011","141690","0"
"52713","150483","0"
"54326","153207","0"
"52713","1508","0"
"52716","138859","0"
"52716","104543","0"
"52716","150493","0"
"52716","150492","0"
"52716","987","0"
"52716","7","0"
"52716","1","0"
"52713","150484","0"
"28464","693","0"
"25966","1","0"
"25966","18234","0"
"25617","4209","0"
"32433","72","0"
"32433","609","0"
"32433","3338","0"
"32433","3433","0"
"32433","448","0"
"32433","39647","0"
"32433","4079","0"
"32433","598","0"
"32433","2638","0"
"52728","1","0"
"56155","1","0"
"52722","150534","0"
"52722","17","0"
"56118","46156","0"
"52720","150532","0"
"52720","113599","0"
"52720","3338","0"
"52720","1","0"
"52722","1","0"
"32314","71803","0"
"32314","3483","0"
"33436","79662","0"
"52862","158","0"
"52865","1","0"
"52862","103","0"
"52862","1","0"
"49124","131081","0"
"33436","809","0"
"31785","1","0"
"33436","694","0"
"52865","119464","0"
"52865","151466","0"
"52865","4209","0"
"52865","987","0"
"52865","7","0"
"30012","2666","0"
"52865","2907","0"
"52865","4198","0"
"52867","151472","0"
"52867","151471","0"
"52865","2447","0"
"52867","17","0"
"52867","1933","0"
"52867","151470","0"
"52867","104524","0"
"28277","43764","0"
"28277","118","0"
"52865","151468","0"
"28277","21","0"
"52867","1","0"
"30012","39","0"
"52865","2691","0"
"30012","5","0"
"30010","10588","0"
"30014","1","0"
"30012","8","0"
"30012","3212","0"
"30012","7","0"
"41461","1","0"
"53659","2979","0"
"51931","145254","0"
"42735","1","0"
"45073","1","0"
"50133","138858","0"
"43065","1","0"
"50133","1","0"
"50133","97574","0"
"44200","113625","0"
"49204","131493","0"
"43065","550","0"
"44212","2036","0"
"44212","113631","0"
"40934","102332","0"
"43065","4","0"
"43065","1958","0"
"45209","220","0"
"43065","397","0"
"45209","1","0"
"44215","98588","0"
"44212","7","0"
"40934","102330","0"
"44584","1","0"
"44215","1","0"
"50133","138859","0"
"45220","59119","0"
"40934","102329","0"
"48170","9","0"
"48164","3644","0"
"48164","129204","0"
"31353","1","0"
"40934","102324","0"
"48164","129205","0"
"48164","1510","0"
"48164","123707","0"
"48164","1891","0"
"48166","41","0"
"48164","129206","0"
"49875","1444","0"
"48162","5209","0"
"48164","129203","0"
"48162","964","0"
"48164","103313","0"
"48168","129210","0"
"38035","93189","0"
"31353","63734","0"
"48172","1","0"
"31353","821","0"
"40893","86","0"
"31353","822","0"
"31353","63733","0"
"48170","1","0"
"31353","834","0"
"31353","63732","0"
"48164","1108","0"
"48162","94628","0"
"48164","488","0"
"40934","102328","0"
"40934","102331","0"
"40934","102327","0"
"44212","1","0"
"50133","182","0"
"32326","1","0"
"32332","132","0"
"32330","964","0"
"32330","26","0"
"32328","1","0"
"32326","31","0"
"32326","591","0"
"32326","3571","0"
"32330","3435","0"
"32330","1","0"
"32328","7","0"
"32328","490","0"
"32328","65","0"
"32332","1","0"
"32330","7","0"
"33567","1","0"
"32300","1126","0"
"32300","822","0"
"32300","183","0"
"33582","47651","0"
"33582","81060","0"
"33582","81059","0"
"33582","81058","0"
"33582","81057","0"
"33587","1","0"
"33582","81061","0"
"33582","81056","0"
"33599","26","0"
"33582","81055","0"
"33585","81063","0"
"33582","3936","0"
"33582","81054","0"
"32261","72","0"
"33585","3851","0"
"32261","69038","0"
"32261","5711","0"
"33585","37","0"
"28422","5460","0"
"28422","47407","0"
"52072","146732","0"
"32274","3338","0"
"32274","71326","0"
"32274","71327","0"
"32274","4075","0"
"32274","71328","0"
"32274","3388","0"
"32274","71329","0"
"32274","496","0"
"32277","1","0"
"32277","1958","0"
"32277","4","0"
"32277","71338","0"
"32277","1907","0"
"32277","71339","0"
"32277","71340","0"
"32277","71341","0"
"32274","1","0"
"33567","5478","0"
"33559","1","0"
"33543","5","0"
"33543","39","0"
"33567","81050","0"
"33543","3498","0"
"33543","60005","0"
"55243","1","0"
"33582","707","0"
"33569","4094","0"
"33569","81047","0"
"33569","707","0"
"33567","81045","0"
"33567","81049","0"
"33567","1783","0"
"33569","81048","0"
"33567","70010","0"
"33582","1","0"
"33567","81043","0"
"33567","81041","0"
"33567","81042","0"
"33567","1357","0"
"33585","1","0"
"33567","5738","0"
"33567","707","0"
"33569","1","0"
"33565","81038","0"
"33565","1797","0"
"33565","707","0"
"33565","1","0"
"33563","81035","0"
"51191","7","0"
"33563","707","0"
"33587","81067","0"
"33563","81034","0"
"33567","81051","0"
"33563","1","0"
"33559","81030","0"
"33559","196","0"
"33559","80","0"
"51192","1","0"
"33587","81066","0"
"33567","81052","0"
"32261","1","0"
"33563","81036","0"
"33591","81074","0"
"33591","28","0"
"33587","81065","0"
"33599","1","0"
"33587","28","0"
"33591","1","0"
"33563","81033","0"
"33587","81070","0"
"33587","81069","0"
"33599","78485","0"
"33587","81068","0"
"32332","1122","0"
"32332","4638","0"
"32332","71933","0"
"32332","4461","0"
"32332","4460","0"
"32332","71934","0"
"32332","476","0"
"32332","71935","0"
"32332","3561","0"
"32332","15545","0"
"32332","3166","0"
"32332","1877","0"
"32332","3051","0"
"32332","71936","0"
"32332","71937","0"
"32332","71932","0"
"32332","12458","0"
"32332","71931","0"
"32332","4845","0"
"32399","1","0"
"32399","71984","0"
"32399","19310","0"
"52760","1","0"
"32295","71529","0"
"32295","1","0"
"41752","4620","0"
"32295","71526","0"
"32295","71527","0"
"32295","71528","0"
"52854","351","0"
"32295","71530","0"
"32295","1891","0"
"32295","71531","0"
"32295","71532","0"
"32295","71533","0"
"32295","4389","0"
"28431","45544","0"
"28431","943","0"
"28431","17","0"
"28431","397","0"
"26021","1","0"
"32300","1","0"
"30042","3787","0"
"26021","2148","0"
"26299","28115","0"
"26299","28116","0"
"52946","1","0"
"25559","27791","0"
"25559","27792","0"
"26299","1","0"
"52865","151467","0"
"28277","44633","0"
"50459","1","0"
"26299","166","0"
"26299","27827","0"
"26299","27828","0"
"41463","104353","0"
"45067","116843","0"
"30044","56470","0"
"30044","65","0"
"53659","397","0"
"30042","3384","0"
"30042","56472","0"
"30042","56471","0"
"54213","4665","0"
"52636","111494","0"
"31065","839","0"
"54213","153058","0"
"54213","11","0"
"31070","1","0"
"30059","2148","0"
"31509","2166","0"
"31509","65085","0"
"31509","193","0"
"31509","65086","0"
"31509","59345","0"
"42735","5578","0"
"45067","37","0"
"28261","3021","0"
"42749","5157","0"
"28277","44634","0"
"31001","1","0"
"28277","44638","0"
"51937","216","0"
"45155","17","0"
"54209","153054","0"
"30999","1","0"
"54226","1160","0"
"28261","43615","0"
"28277","39","0"
"28277","5","0"
"28277","44636","0"
"28261","11","0"
"28277","44637","0"
"28277","44635","0"
"30044","7","0"
"30042","3207","0"
"31046","55","0"
"30042","17","0"
"30042","397","0"
"30059","193","0"
"45471","797","0"
"30010","5","0"
"30042","1","0"
"30044","1","0"
"30020","5","0"
"31065","61049","0"
"31005","5","0"
"31005","100","0"
"42749","5160","0"
"25740","1108","0"
"52876","37","0"
"32746","7","0"
"31737","5","0"
"31769","7","0"
"31769","1074","0"
"31769","1075","0"
"52876","85","0"
"50051","100948","0"
"32746","1","0"
"32746","3647","0"
"30020","37","0"
"30020","518","0"
"30020","839","0"
"51869","121207","0"
"28250","1920","0"
"28250","43481","0"
"28250","43480","0"
"28250","139","0"
"43779","1","0"
"52555","149015","0"
"30010","39","0"
"30018","37","0"
"30018","85","0"
"30018","38","0"
"28250","1","0"
"30012","2665","0"
"30012","475","0"
"30014","1050","0"
"26021","28094","0"
"26021","28095","0"
"26021","28096","0"
"26021","28097","0"
"26021","3594","0"
"26021","28098","0"
"26021","5081","0"
"26021","4218","0"
"26021","28099","0"
"26021","28100","0"
"26021","28101","0"
"26021","28102","0"
"26021","3865","0"
"26021","28103","0"
"26021","28104","0"
"26021","28105","0"
"26021","28106","0"
"26021","28107","0"
"26021","28108","0"
"26021","28109","0"
"26021","28110","0"
"26299","28117","0"
"26299","28118","0"
"26299","28119","0"
"26299","28120","0"
"26299","28121","0"
"26299","28122","0"
"26299","28123","0"
"26299","28124","0"
"26299","28125","0"
"26299","28126","0"
"26299","28127","0"
"26299","28128","0"
"26299","28129","0"
"26299","28130","0"
"26299","28131","0"
"26299","28132","0"
"26299","28133","0"
"26299","28134","0"
"26299","28135","0"
"26299","28136","0"
"26299","28137","0"
"26299","28138","0"
"26299","28139","0"
"26299","28140","0"
"26299","28141","0"
"26299","28142","0"
"26299","28143","0"
"26299","28144","0"
"26299","28145","0"
"50461","14","0"
"53659","88961","0"
"45639","119050","0"
"38540","1","0"
"45639","2844","0"
"45639","119051","0"
"44975","452","0"
"45639","1","0"
"54965","604","0"
"45660","26","0"
"53668","119098","0"
"53659","1629","0"
"50467","1","0"
"52636","118330","0"
"43636","112715","0"
"43636","101160","0"
"43634","4600","0"
"43634","43","0"
"52636","118329","0"
"48412","130419","0"
"48412","130418","0"
"48412","130420","0"
"48412","130417","0"
"48076","910","0"
"45660","1","0"
"49735","135864","0"
"49735","135865","0"
"49735","135863","0"
"49735","135866","0"
"43593","1","0"
"43634","1","0"
"49815","136656","0"
"58025","155509","0"
"45660","2849","0"
"44953","116307","0"
"44953","116306","0"
"43587","112554","0"
"43591","1","0"
"52636","118332","0"
"48076","1","0"
"43636","112714","0"
"43636","112716","0"
"43636","2736","0"
"52636","11","0"
"43636","1","0"
"52636","46","0"
"52636","118331","0"
"26354","1","0"
"52636","3314","0"
"42359","1019","0"
"42359","4158","0"
"42372","1","0"
"42361","46","0"
"42361","107076","0"
"42361","115","0"
"42372","5127","0"
"26354","152","0"
"26354","3535","0"
"26722","1","0"
"26720","28","0"
"26720","1","0"
"26720","10588","0"
"52858","7","0"
"52858","601","0"
"52858","151427","0"
"52858","151428","0"
"52858","1","0"
"26359","1","0"
"26359","28354","0"
"26359","28355","0"
"26359","365","0"
"26359","1785","0"
"26359","2121","0"
"26359","2343","0"
"45618","36","0"
"26363","1","0"
"45618","11","0"
"26363","1738","0"
"26363","5609","0"
"26363","28368","0"
"45807","120275","0"
"31843","67702","0"
"50051","138088","0"
"31843","5537","0"
"52852","1","0"
"52852","44","0"
"43308","3769","0"
"45803","943","0"
"45807","120280","0"
"45803","1","0"
"45703","383","0"
"32727","591","0"
"50735","1","0"
"45688","5159","0"
"45688","108580","0"
"45688","51","0"
"46517","1800","0"
"45688","75410","0"
"32727","63895","0"
"38515","1913","0"
"38515","4982","0"
"38515","55070","0"
"32727","73997","0"
"38515","1098","0"
"32727","4837","0"
"50288","1","0"
"45703","910","0"
"38515","84194","0"
"38517","1","0"
"32727","2281","0"
"50051","138094","0"
"32727","73998","0"
"43308","1659","0"
"45803","120267","0"
"32727","73995","0"
"45803","120268","0"
"32727","65","0"
"32727","7","0"
"32727","73994","0"
"32724","4484","0"
"32729","1","0"
"32727","73999","0"
"32724","7","0"
"32727","992","0"
"32727","1263","0"
"50051","71932","0"
"32727","74000","0"
"32727","73996","0"
"32727","74001","0"
"32727","1792","0"
"32727","1018","0"
"32727","74002","0"
"32727","74003","0"
"32724","1","0"
"50051","138090","0"
"32727","74004","0"
"50051","3868","0"
"32727","74005","0"
"50051","138093","0"
"32727","1","0"
"32727","74006","0"
"50051","4221","0"
"32727","74007","0"
"32727","74008","0"
"32731","1","0"
"32729","5660","0"
"32729","2449","0"
"50051","138091","0"
"32729","74010","0"
"32729","638","0"
"32729","2026","0"
"32515","39651","0"
"32519","1","0"
"32515","1970","0"
"43302","7","0"
"43302","1","0"
"43302","65","0"
"43308","110712","0"
"43308","3855","0"
"43302","110709","0"
"43310","1","0"
"43308","110711","0"
"26395","27790","0"
"44320","103377","0"
"46355","1","0"
"43298","85","0"
"45688","1","0"
"45807","1602","0"
"43322","106150","0"
"45807","4986","0"
"43310","110717","0"
"45809","66297","0"
"43308","110714","0"
"45807","1627","0"
"44320","60471","0"
"50051","138095","0"
"45807","120278","0"
"49722","1","0"
"43308","110713","0"
"45814","120288","0"
"43308","110715","0"
"46353","95","0"
"50051","2901","0"
"50273","1","0"
"45807","120277","0"
"46351","65","0"
"45814","601","0"
"46353","1","0"
"43308","1","0"
"26395","27789","0"
"26395","7","0"
"26410","1","0"
"26412","1","0"
"26410","18","0"
"26410","76","0"
"26414","1","0"
"26412","29030","0"
"26412","212","0"
"26416","1","0"
"26414","29032","0"
"26414","2316","0"
"26414","3621","0"
"51662","987","0"
"26416","95","0"
"26416","31","0"
"26416","29034","0"
"26416","29035","0"
"26416","29036","0"
"26416","29037","0"
"26416","29038","0"
"26416","4520","0"
"26416","29039","0"
"26416","29040","0"
"26416","29041","0"
"26416","29042","0"
"26416","1890","0"
"26416","29043","0"
"26416","29044","0"
"26416","29045","0"
"26416","29046","0"
"26416","29047","0"
"26416","29048","0"
"26416","29049","0"
"26416","29050","0"
"26416","29051","0"
"26416","29052","0"
"26416","29053","0"
"26416","29054","0"
"26416","29055","0"
"26416","29056","0"
"50388","140553","0"
"51664","395","0"
"50388","839","0"
"50461","63176","0"
"50463","140937","0"
"44953","1","0"
"36970","397","0"
"41720","4797","0"
"41720","5339","0"
"41720","104532","0"
"41720","36","0"
"52110","395","0"
"41720","1122","0"
"41722","1","0"
"41728","626","0"
"50115","118332","0"
"50051","5122","0"
"50115","118331","0"
"50115","111494","0"
"47875","145","0"
"38431","9","0"
"41765","8","0"
"41720","5043","0"
"41722","36","0"
"38431","4463","0"
"41710","550","0"
"41765","2624","0"
"41728","4934","0"
"41728","2332","0"
"41728","44660","0"
"33254","2196","0"
"41750","4608","0"
"40355","598","0"
"41754","22","0"
"41710","1","0"
"41726","1","0"
"41720","4390","0"
"41720","638","0"
"41720","1920","0"
"40355","3338","0"
"40355","1499","0"
"38351","1","0"
"40355","1126","0"
"41710","152","0"
"38431","8","0"
"41722","104537","0"
"41732","1","0"
"41710","3535","0"
"41722","84198","0"
"41724","1","0"
"52680","150127","0"
"52683","56158","0"
"50772","113538","0"
"47857","127776","0"
"42436","107653","0"
"45477","118343","0"
"47857","46","0"
"42439","1","0"
"42436","99108","0"
"45549","118689","0"
"42436","107654","0"
"47860","1","0"
"45553","1","0"
"42439","8","0"
"42439","96203","0"
"42439","115","0"
"31978","7","0"
"44370","383","0"
"31978","60507","0"
"31978","1815","0"
"31978","68921","0"
"31978","944","0"
"31978","68922","0"
"50388","140548","0"
"44373","3371","0"
"47857","127778","0"
"45471","118325","0"
"45471","76969","0"
"26545","1","0"
"45479","3150","0"
"45477","1047","0"
"45479","87060","0"
"28853","4438","0"
"30910","2901","0"
"45479","118348","0"
"30910","500","0"
"52551","149006","0"
"30910","1970","0"
"45471","118323","0"
"30910","60563","0"
"45471","118322","0"
"30910","3790","0"
"45479","397","0"
"30893","30","0"
"30912","60564","0"
"30912","60415","0"
"45471","118324","0"
"45477","677","0"
"30912","60413","0"
"30912","60416","0"
"30912","60565","0"
"30876","2822","0"
"30915","39","0"
"30969","1","0"
"30915","5","0"
"47909","1","0"
"47918","128249","0"
"45473","111494","0"
"47918","128247","0"
"47909","128235","0"
"47909","128236","0"
"47909","128237","0"
"30971","72","0"
"26545","37","0"
"26722","28","0"
"26545","3851","0"
"26722","1599","0"
"26724","1","0"
"26545","1270","0"
"26545","2803","0"
"30969","4845","0"
"45479","3149","0"
"47898","1054","0"
"45477","103","0"
"45473","46","0"
"45473","1","0"
"45479","17","0"
"46439","26","0"
"30969","132","0"
"30969","60613","0"
"45473","11","0"
"30971","1600","0"
"45477","2851","0"
"30971","4709","0"
"45477","5339","0"
"30592","60453","0"
"30689","773","0"
"49717","3632","0"
"30689","56350","0"
"45477","118342","0"
"45477","2338","0"
"45477","4985","0"
"45477","118341","0"
"45477","2406","0"
"45477","30231","0"
"28853","4420","0"
"28906","72","0"
"28906","73","0"
"28906","29635","0"
"28906","30","0"
"30689","60474","0"
"45473","118331","0"
"47898","1907","0"
"45473","118330","0"
"45477","118346","0"
"45473","118329","0"
"45477","118345","0"
"45473","118328","0"
"30971","1","0"
"30969","1122","0"
"45477","118344","0"
"30592","60444","0"
"30683","2143","0"
"30592","35410","0"
"30683","60461","0"
"30683","2309","0"
"30683","3679","0"
"30683","2471","0"
"30683","298","0"
"30689","60473","0"
"30689","847","0"
"30683","60462","0"
"30683","3683","0"
"30689","1","0"
"30687","60464","0"
"30592","60454","0"
"30687","60465","0"
"30687","1060","0"
"30687","193","0"
"30689","60467","0"
"30592","60455","0"
"30689","60468","0"
"30689","26211","0"
"30689","60472","0"
"30689","28378","0"
"30689","4761","0"
"30683","60459","0"
"30689","56336","0"
"30689","60469","0"
"30689","60470","0"
"30689","56349","0"
"30689","60471","0"
"30592","60449","0"
"30683","60460","0"
"30689","60475","0"
"30689","60476","0"
"30689","56337","0"
"30656","4843","0"
"30656","572","0"
"30658","234","0"
"30592","60443","0"
"29323","5","0"
"30592","60450","0"
"30592","60451","0"
"30592","60452","0"
"30592","60447","0"
"30656","1042","0"
"30656","35429","0"
"30656","2120","0"
"30656","1452","0"
"30656","1982","0"
"30656","3314","0"
"30656","476","0"
"29320","987","0"
"30656","2666","0"
"30656","852","0"
"30656","1776","0"
"30592","60442","0"
"30656","1122","0"
"30592","60446","0"
"30656","60438","0"
"26557","1","0"
"30645","70","0"
"30652","1","0"
"30645","3571","0"
"30645","60434","0"
"30654","1","0"
"30652","638","0"
"30652","60436","0"
"29320","4735","0"
"29317","52563","0"
"29317","52562","0"
"29317","52561","0"
"29317","52560","0"
"29317","4143","0"
"30643","4168","0"
"29317","4149","0"
"29317","52559","0"
"29317","4142","0"
"29317","18","0"
"30652","2896","0"
"29320","7","0"
"30652","5045","0"
"30652","2432","0"
"30656","1","0"
"30654","60436","0"
"30654","638","0"
"30592","60448","0"
"30654","2896","0"
"30656","43248","0"
"30654","5045","0"
"30654","2432","0"
"30658","1","0"
"30592","60445","0"
"30656","2904","0"
"30658","175","0"
"30656","3929","0"
"30656","86","0"
"30656","5719","0"
"26557","36","0"
"26557","680","0"
"26557","220","0"
"30900","8","0"
"45471","59818","0"
"52683","140342","0"
"50237","139418","0"
"42436","107650","0"
"30900","56465","0"
"30900","60539","0"
"30900","60540","0"
"30910","21","0"
"30906","2476","0"
"30906","3322","0"
"30876","1962","0"
"30906","2955","0"
"30900","60538","0"
"30900","7","0"
"30906","11","0"
"30906","8","0"
"30906","510","0"
"30900","56461","0"
"30906","60547","0"
"30910","1","0"
"30906","847","0"
"30900","3212","0"
"30897","193","0"
"30912","37","0"
"30912","38","0"
"30906","54","0"
"30912","85","0"
"30914","55068","0"
"30733","60513","0"
"30895","60535","0"
"30878","60520","0"
"30878","1054","0"
"30878","60521","0"
"30880","72","0"
"30880","60523","0"
"30880","73","0"
"30884","1","0"
"30886","1","0"
"30884","152","0"
"30884","60527","0"
"30890","1","0"
"30886","60523","0"
"30886","73","0"
"30886","72","0"
"30890","3030","0"
"30890","43116","0"
"30890","36","0"
"30890","67","0"
"30890","60530","0"
"30912","60412","0"
"30895","1","0"
"30893","384","0"
"30893","85","0"
"30893","60533","0"
"30897","1","0"
"30895","85","0"
"30727","1","0"
"30733","2196","0"
"30876","1","0"
"30737","1","0"
"30735","60515","0"
"30735","1984","0"
"30737","3915","0"
"30723","1","0"
"30725","12","0"
"30876","9","0"
"30733","1","0"
"30727","60511","0"
"30727","13","0"
"30725","1890","0"
"30735","1","0"
"30719","60507","0"
"30719","7","0"
"30735","60517","0"
"30725","1","0"
"30878","1","0"
"30723","2821","0"
"30723","22","0"
"30737","176","0"
"30737","2842","0"
"30737","234","0"
"31561","65730","0"
"31545","81","0"
"31545","65523","0"
"30719","1","0"
"30737","60505","0"
"30737","5749","0"
"49825","1","0"
"47898","94625","0"
"47898","1299","0"
"47898","383","0"
"47898","128223","0"
"47898","61062","0"
"47898","17","0"
"45477","1","0"
"47898","128222","0"
"52883","1160","0"
"52553","149011","0"
"51148","1","0"
"47898","128224","0"
"45471","118326","0"
"49825","61889","0"
"52551","149009","0"
"49825","136717","0"
"52551","149007","0"
"49825","84198","0"
"49825","36","0"
"30914","943","0"
"30916","1","0"
"30914","516","0"
"30915","943","0"
"30915","516","0"
"30910","60556","0"
"30915","44609","0"
"30915","44610","0"
"50447","140911","0"
"52072","28125","0"
"33236","77775","0"
"51890","145248","0"
"49839","113599","0"
"41728","2901","0"
"50470","395","0"
"51718","143441","0"
"41720","104534","0"
"51718","158","0"
"42329","2154","0"
"42329","1","0"
"42329","1907","0"
"50470","115291","0"
"42326","106917","0"
"31850","1","0"
"50470","140950","0"
"31850","38028","0"
"41720","3610","0"
"41728","143","0"
"42326","187","0"
"26578","1","0"
"42329","106919","0"
"42329","106920","0"
"42329","106921","0"
"42333","1","0"
"26578","31584","0"
"26578","31585","0"
"26578","31586","0"
"26578","31587","0"
"26578","17","0"
"26578","31588","0"
"26578","31589","0"
"26578","31590","0"
"26578","4504","0"
"26578","31591","0"
"26578","31592","0"
"26578","31593","0"
"49771","1","0"
"29364","1","0"
"50933","42177","0"
"50881","36","0"
"50858","61062","0"
"50858","17","0"
"51126","116844","0"
"39535","21","0"
"29364","401","0"
"29364","51","0"
"29364","53287","0"
"29364","1279","0"
"29364","53286","0"
"50931","1","0"
"52683","73405","0"
"50925","1","0"
"50944","1","0"
"40485","100657","0"
"50933","1","0"
"50925","141246","0"
"50925","60005","0"
"50941","141249","0"
"50941","124053","0"
"50941","141248","0"
"50941","1","0"
"31480","1","0"
"38349","95020","0"
"31482","1","0"
"31493","4256","0"
"31451","4035","0"
"31451","64877","0"
"31451","4042","0"
"31451","64878","0"
"31451","64879","0"
"31328","5","0"
"31451","64880","0"
"31493","1","0"
"51141","31","0"
"51141","943","0"
"45473","118332","0"
"51141","141734","0"
"31444","5","0"
"46705","1","0"
"31843","67703","0"
"31476","3582","0"
"31476","22","0"
"31476","7","0"
"36187","1","0"
"36187","90147","0"
"33236","4252","0"
"33236","77774","0"
"52079","37","0"
"33236","77777","0"
"33236","432","0"
"33236","4253","0"
"33236","77776","0"
"31924","1","0"
"51817","943","0"
"33236","1","0"
"33236","77773","0"
"52072","220","0"
"52072","146735","0"
"52072","2919","0"
"52072","146733","0"
"52072","146736","0"
"29353","1","0"
"30916","5460","0"
"53659","92123","0"
"51817","144862","0"
"53659","1067","0"
"30918","56461","0"
"30918","1","0"
"30910","60555","0"
"30918","8","0"
"30918","7","0"
"30918","3212","0"
"30918","60538","0"
"42436","1","0"
"30923","1","0"
"30921","4398","0"
"30921","1891","0"
"30921","1","0"
"30921","1660","0"
"30921","558","0"
"30910","60554","0"
"30918","56465","0"
"30910","4394","0"
"30923","17","0"
"30914","1","0"
"30910","60558","0"
"30918","60540","0"
"30910","60559","0"
"30910","60560","0"
"30910","3563","0"
"30910","60561","0"
"30910","596","0"
"30923","16","0"
"30910","1949","0"
"30910","60557","0"
"30918","60539","0"
"30910","60562","0"
"26597","1","0"
"42436","73405","0"
"33687","387","0"
"33687","82034","0"
"33687","51","0"
"33687","5738","0"
"38351","67","0"
"26597","28378","0"
"26597","31837","0"
"26597","5499","0"
"26597","5122","0"
"26597","31838","0"
"26597","152","0"
"26354","33315","0"
"38351","1285","0"
"42346","17","0"
"42346","5749","0"
"38349","95021","0"
"38349","1797","0"
"38349","1663","0"
"38351","11","0"
"38349","158","0"
"52083","120273","0"
"31912","1","0"
"52079","146759","0"
"31912","72","0"
"31912","609","0"
"31912","1890","0"
"31912","5288","0"
"31912","68203","0"
"57837","3423","0"
"31912","68204","0"
"31916","1","0"
"31914","43","0"
"31914","551","0"
"31914","68206","0"
"52083","120281","0"
"31914","68207","0"
"31918","1","0"
"31916","72","0"
"31916","697","0"
"52083","85","0"
"52079","1","0"
"52083","2424","0"
"52083","37","0"
"52083","146778","0"
"31914","1","0"
"39890","67","0"
"35029","5460","0"
"53659","1974","0"
"36951","17","0"
"31965","1","0"
"31965","68704","0"
"31965","68705","0"
"31965","397","0"
"31965","1667","0"
"31965","550","0"
"31965","68706","0"
"31965","68707","0"
"31965","7","0"
"31495","1","0"
"53659","4218","0"
"51817","395","0"
"53659","2488","0"
"41720","1942","0"
"42351","1","0"
"51817","397","0"
"53659","50471","0"
"53659","2904","0"
"53659","141124","0"
"51819","9","0"
"36544","399","0"
"36546","72246","0"
"53659","852","0"
"36546","84198","0"
"36546","36","0"
"41720","4845","0"
"36951","1","0"
"53659","119464","0"
"31474","72","0"
"31474","1249","0"
"31474","64882","0"
"29323","37","0"
"30624","1","0"
"50874","141178","0"
"50879","94221","0"
"29323","2371","0"
"30636","14431","0"
"30643","1","0"
"46675","2742","0"
"30632","14","0"
"50879","96821","0"
"30636","1629","0"
"30626","1","0"
"29323","839","0"
"30624","60412","0"
"30624","60413","0"
"30645","1","0"
"30624","60414","0"
"30624","60415","0"
"30624","60416","0"
"30624","60417","0"
"29323","52599","0"
"30628","1","0"
"30634","60428","0"
"30626","60419","0"
"30636","60430","0"
"30626","60420","0"
"29323","518","0"
"30636","1","0"
"30626","1074","0"
"30630","1","0"
"30628","60422","0"
"30643","60432","0"
"31579","65945","0"
"31579","65943","0"
"31579","65944","0"
"31579","35398","0"
"31579","65942","0"
"31579","65941","0"
"50874","677","0"
"31973","68822","0"
"31476","1","0"
"31474","166","0"
"50049","138078","0"
"47857","3371","0"
"31973","68821","0"
"39890","1663","0"
"31973","68817","0"
"31973","860","0"
"31973","68818","0"
"31973","7","0"
"31973","68819","0"
"31973","68820","0"
"31973","66290","0"
"31973","43247","0"
"31973","35400","0"
"31846","1","0"
"33687","59820","0"
"31843","152","0"
"49124","1","0"
"33687","59818","0"
"39893","1","0"
"51203","43","0"
"42436","770","0"
"39890","99418","0"
"47857","551","0"
"47857","127777","0"
"50239","1","0"
"33687","59823","0"
"40893","1","0"
"40891","5460","0"
"30628","187","0"
"42436","107652","0"
"33687","1","0"
"47857","550","0"
"52518","141203","0"
"42436","107651","0"
"47857","11","0"
"45551","1","0"
"39890","1","0"
"31978","1","0"
"33687","1970","0"
"50237","2901","0"
"39890","60005","0"
"30632","55070","0"
"30634","1","0"
"30630","60424","0"
"30634","3814","0"
"30630","60425","0"
"30632","1","0"
"52079","116843","0"
"52072","3693","0"
"52083","141006","0"
"52083","146775","0"
"52083","146774","0"
"41728","104543","0"
"52072","102970","0"
"41746","108","0"
"47896","1","0"
"41765","1","0"
"46509","122565","0"
"50115","138678","0"
"47875","127839","0"
"55243","3672","0"
"52074","395","0"
"52072","146734","0"
"52074","18","0"
"52072","397","0"
"55121","458","0"
"55078","2529","0"
"55706","1","0"
"52072","36","0"
"38349","3582","0"
"51817","384","0"
"42346","834","0"
"38349","1511","0"
"38434","95359","0"
"38349","4436","0"
"38349","95019","0"
"41720","4439","0"
"41710","4904","0"
"38347","1","0"
"38349","95018","0"
"38431","1","0"
"33256","1","0"
"33256","3576","0"
"33258","3051","0"
"41720","4157","0"
"42346","17651","0"
"38431","4428","0"
"38347","33302","0"
"38349","1","0"
"38434","95360","0"
"33256","92","0"
"38434","4644","0"
